"[all run data]","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters","count eaters"
,"46","43","43","43","48","44","45","46","47","45","44","43","45","48","46","47","49","46","48","45","47","44","44","45","46","47","43","44","49","43"
,"46","43","43","43","48","44","45","46","47","45","44","42","44","48","46","46","49","46","48","45","47","44","44","45","46","47","43","44","49","43"
,"46","43","43","43","48","44","45","46","47","44","44","42","44","48","46","46","49","46","48","45","47","43","44","44","46","47","43","44","49","43"
,"46","43","43","43","48","44","45","46","47","43","44","42","44","47","46","46","49","46","47","45","47","43","44","44","46","47","43","44","49","43"
,"45","43","43","42","48","43","45","46","47","43","44","42","44","47","46","46","49","46","46","45","47","43","44","44","46","47","43","44","49","43"
,"45","43","43","42","47","43","45","46","47","43","44","42","44","47","46","46","49","46","45","45","47","43","44","44","46","47","43","44","49","43"
,"45","43","43","42","47","42","45","46","47","43","44","42","44","47","46","45","49","46","44","45","47","43","44","44","46","47","43","44","49","43"
,"45","43","43","42","47","42","45","46","47","43","44","42","44","47","45","44","49","46","44","45","47","43","44","44","46","46","43","44","49","43"
,"44","42","43","41","47","42","45","46","47","43","44","42","44","47","45","44","48","46","44","45","47","43","44","44","46","46","42","44","49","43"
,"44","42","43","41","47","42","44","46","47","43","44","42","44","47","45","44","48","46","44","45","47","43","44","44","46","46","42","44","49","43"
,"44","42","43","41","47","42","44","46","47","43","44","42","44","47","45","44","48","46","44","45","47","43","44","44","46","46","42","44","49","43"
,"44","42","43","41","47","41","44","45","47","43","44","42","44","47","45","44","48","46","44","45","47","43","44","44","46","46","42","44","48","43"
,"44","42","43","41","47","41","44","45","47","43","44","42","44","47","45","44","48","46","44","45","47","42","44","44","46","45","42","44","48","42"
,"44","42","42","41","46","41","44","45","47","43","44","42","43","47","45","44","48","46","44","45","47","42","44","44","46","45","42","44","48","42"
,"44","42","42","41","46","41","44","45","47","43","44","42","43","47","45","43","48","46","44","45","47","42","44","44","46","45","42","44","48","42"
,"44","42","42","41","45","41","44","44","47","42","44","42","43","47","45","42","48","46","44","44","46","42","44","44","46","44","42","44","48","42"
,"44","42","42","41","45","41","44","44","47","42","44","42","43","47","45","42","48","46","44","44","46","42","44","44","46","44","42","44","48","42"
,"44","42","42","41","45","41","44","44","47","42","44","41","43","47","45","42","48","46","44","44","46","42","44","44","46","43","42","44","48","42"
,"44","42","41","41","45","41","44","44","47","42","44","41","43","47","45","42","48","46","44","44","46","42","44","44","46","42","42","44","48","42"
,"44","42","41","41","45","41","44","44","47","42","44","41","43","47","45","41","48","46","44","44","46","42","43","44","46","42","42","43","48","42"
,"44","42","40","41","45","41","44","44","47","42","44","41","43","47","45","41","48","46","44","43","46","42","42","44","46","42","42","43","48","42"
,"44","41","40","41","44","41","44","44","47","42","44","41","43","47","45","41","48","46","44","43","46","42","42","44","46","42","42","43","48","41"
,"44","41","40","41","44","41","44","44","47","42","44","39","43","47","45","41","48","46","44","43","45","42","42","44","46","42","42","43","48","41"
,"44","41","40","41","44","41","44","44","47","42","44","39","43","47","45","41","48","46","44","42","45","41","42","44","46","42","42","43","47","41"
,"44","41","40","41","44","41","44","44","47","42","44","39","43","47","45","41","48","46","44","42","45","41","42","44","46","42","41","43","47","41"
,"44","41","40","41","43","41","44","44","47","42","43","39","43","47","45","41","48","46","44","42","44","41","42","44","46","42","41","43","47","41"
,"43","41","40","41","43","40","44","44","47","42","42","39","43","47","44","41","47","46","43","42","44","41","42","44","45","42","41","43","47","41"
,"42","41","40","41","43","40","44","44","47","42","42","39","43","47","44","41","47","46","43","42","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","43","40","44","44","47","42","42","39","43","47","44","41","47","46","43","42","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","43","40","44","44","47","42","42","39","43","47","44","41","47","46","43","42","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","43","40","44","44","47","42","41","39","43","47","44","41","47","46","43","41","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","43","40","44","44","47","42","41","39","43","47","44","41","47","46","43","41","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","43","40","44","43","47","42","41","39","43","47","44","41","47","46","43","41","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","42","40","44","43","47","42","41","39","43","46","44","41","47","46","43","41","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","42","40","44","43","47","42","40","39","43","46","43","41","47","46","43","41","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","42","40","44","43","47","41","40","39","42","46","43","41","47","46","43","41","44","41","42","43","45","42","41","43","47","41"
,"42","41","40","41","42","40","44","43","47","41","40","39","42","46","43","40","47","46","43","41","44","40","42","43","45","42","41","43","47","40"
,"42","41","40","41","42","40","44","43","47","41","39","39","42","44","43","40","47","46","43","41","44","40","42","43","45","42","41","43","47","40"
,"42","41","40","41","42","40","44","43","47","41","39","39","42","44","43","40","47","46","43","41","44","40","42","43","45","42","41","43","47","40"
,"42","41","40","41","40","40","44","43","47","41","39","39","42","44","43","39","47","46","43","41","44","40","42","42","45","42","41","43","47","40"
,"41","41","40","41","39","40","44","43","47","41","39","39","42","44","43","39","47","46","43","41","44","40","42","42","45","42","41","43","47","40"
,"41","41","40","40","39","40","44","43","47","41","39","39","42","44","43","39","47","46","43","41","44","40","42","42","45","42","41","43","47","40"
,"41","40","40","38","39","40","44","43","46","41","39","39","42","44","43","39","47","46","43","41","44","40","42","42","45","42","41","43","47","40"
,"41","40","40","38","39","40","44","42","46","41","39","39","42","44","43","39","46","46","43","41","44","40","42","42","45","42","41","43","47","39"
,"41","39","40","38","39","40","43","42","46","41","38","39","42","44","43","39","46","46","43","40","44","40","42","42","45","42","41","43","47","39"
,"41","39","40","38","39","40","43","42","46","39","38","39","42","44","43","39","45","46","43","40","44","40","42","42","45","42","41","43","47","39"
,"41","39","40","38","39","40","43","42","46","39","38","39","42","44","43","39","45","46","42","40","44","40","42","42","45","42","41","43","47","39"
,"41","39","40","38","39","40","43","41","45","38","37","39","42","44","43","39","45","46","42","40","44","40","42","42","45","42","41","43","47","39"
,"41","39","40","37","39","40","43","41","45","38","37","38","42","43","43","39","45","46","42","40","44","40","42","42","45","42","41","43","47","39"
,"41","39","40","37","39","40","43","41","45","38","37","38","42","43","43","39","44","46","42","40","44","40","42","42","45","41","41","43","46","38"
,"41","39","40","37","39","39","43","41","45","38","37","38","42","43","43","39","44","46","42","40","44","40","42","42","45","41","40","43","46","38"
,"41","38","40","36","39","39","43","41","45","38","37","38","42","43","43","39","44","46","42","40","44","40","42","42","45","41","40","43","46","38"
,"41","38","40","36","39","39","43","41","45","38","37","38","42","43","43","38","44","46","42","40","43","40","42","42","45","41","40","43","45","38"
,"41","38","40","36","39","39","42","41","45","38","37","38","42","43","42","38","44","46","41","40","43","40","42","42","45","41","39","43","45","37"
,"41","38","39","36","39","39","42","41","45","38","37","38","42","43","42","38","44","46","41","40","43","40","42","42","45","41","39","42","45","37"
,"41","38","39","36","39","39","42","41","45","38","37","38","42","43","42","37","44","46","41","40","43","40","42","42","45","40","39","42","45","36"
,"41","38","38","36","39","39","42","41","45","38","37","38","42","43","42","37","44","46","41","40","43","40","42","42","45","40","38","42","45","36"
,"40","38","38","36","38","39","42","41","45","38","37","38","42","43","42","37","44","46","41","40","43","40","42","42","45","40","38","42","45","36"
,"40","38","38","36","38","39","42","41","45","38","37","38","42","43","42","37","44","46","41","40","43","40","41","42","45","40","38","42","45","36"
,"40","38","38","36","38","39","42","41","45","38","37","38","42","43","41","37","44","46","41","40","43","40","41","42","45","40","38","42","45","36"
,"40","38","38","36","38","39","42","41","45","38","37","38","42","43","41","37","44","46","40","40","43","40","41","42","45","40","38","42","45","36"
,"39","38","38","36","38","39","41","41","45","38","37","38","42","43","41","37","44","46","40","40","42","39","41","42","45","40","38","42","45","35"
,"39","38","38","36","38","39","41","41","45","38","37","38","42","43","41","37","44","46","40","40","42","39","41","42","45","40","38","42","44","35"
,"39","38","38","36","38","38","41","41","45","38","37","38","42","43","41","37","44","46","40","40","42","38","41","42","44","40","38","42","44","35"
,"39","38","38","35","38","38","41","41","45","38","36","38","42","43","41","37","44","46","40","40","42","37","41","42","44","40","38","42","44","35"
,"39","38","38","35","38","38","41","41","45","37","36","38","42","43","41","36","44","46","40","40","42","37","41","42","43","40","38","42","44","35"
,"39","38","38","35","38","38","41","41","45","37","36","38","42","43","41","36","43","46","40","40","42","37","41","41","43","40","38","42","44","35"
,"39","38","38","35","38","38","41","41","45","37","36","38","42","43","40","36","43","46","40","40","42","37","41","41","43","40","38","42","44","35"
,"39","38","38","35","38","38","41","41","45","37","36","37","42","43","40","36","43","46","40","40","42","37","41","41","43","40","38","42","44","35"
,"39","38","38","35","38","38","41","41","45","37","36","37","42","43","40","36","43","46","40","40","42","37","41","41","43","40","38","42","44","35"
,"39","37","38","35","38","38","41","41","45","37","36","37","42","43","40","36","43","46","40","40","42","37","41","41","43","40","38","42","44","34"
,"39","37","38","35","38","38","41","41","45","37","36","37","42","42","40","36","43","46","40","40","42","37","41","41","43","40","38","42","44","33"
,"39","37","38","35","38","38","41","41","45","37","36","37","42","42","39","36","43","45","39","40","42","37","41","41","43","40","38","41","43","33"
,"38","37","38","34","38","38","41","40","45","37","36","37","42","42","39","36","43","45","39","40","42","37","41","41","43","40","38","40","43","33"
,"38","37","38","34","38","38","41","40","45","37","36","37","42","42","39","35","42","45","39","40","42","37","41","41","42","40","38","40","43","33"
,"38","37","38","34","37","38","41","40","45","37","36","36","42","42","39","35","42","45","39","40","42","37","41","41","42","40","38","40","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","42","42","39","35","42","45","39","40","42","37","41","41","42","40","38","40","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","41","42","38","35","42","45","39","40","42","37","41","40","42","40","38","40","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","41","42","38","35","42","45","39","40","42","37","41","40","42","40","38","40","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","38","35","41","44","38","40","42","36","41","40","42","40","38","40","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","38","35","41","44","38","40","42","36","41","40","41","40","38","40","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","38","35","41","44","38","40","42","36","41","40","41","40","38","39","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","37","35","41","44","38","40","42","35","41","40","41","40","38","39","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","37","35","41","44","38","40","42","35","41","40","41","40","38","39","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","37","35","41","44","38","40","42","35","41","40","41","40","38","39","43","33"
,"38","37","38","34","37","38","40","40","45","37","36","36","40","42","36","35","41","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","40","40","45","37","36","36","40","42","36","35","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","40","39","45","37","36","36","40","42","35","35","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","39","39","45","37","36","36","40","42","35","35","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","39","39","45","37","36","36","40","42","35","35","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","39","39","45","37","36","36","40","42","35","35","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","39","39","45","37","36","36","40","42","35","35","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","38","34","37","37","39","39","45","37","36","36","40","42","35","34","40","44","38","40","41","34","41","40","41","40","37","39","43","33"
,"38","37","37","34","37","37","39","39","44","37","36","36","40","42","35","34","40","44","38","39","41","34","41","40","41","40","37","39","43","33"
,"38","37","36","33","36","37","39","39","44","37","36","36","40","42","35","34","40","44","38","39","41","34","41","40","41","40","36","39","43","33"
,"38","37","36","33","36","37","39","38","44","37","36","36","40","42","35","34","40","44","38","39","41","34","41","40","41","40","36","39","43","33"
,"38","37","36","33","36","37","39","38","44","37","36","36","40","42","35","34","40","44","38","39","41","34","41","40","40","39","36","39","43","33"
,"38","37","36","33","36","37","39","38","44","37","36","36","40","42","35","34","40","43","38","39","41","34","41","40","40","39","36","39","43","33"
,"38","37","35","33","36","37","39","37","44","37","36","35","40","41","35","34","40","43","37","39","41","33","41","40","40","39","36","39","43","33"
,"38","37","35","33","36","37","39","37","44","37","36","35","40","41","35","34","40","43","36","39","41","33","41","40","40","39","36","39","43","33"
