"[all run data]","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners","count cleaners"
,"8","12","16","10","8","9","15","11","4","8","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"8","12","16","10","8","9","15","11",,"8","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"7","9","12","9","4","8","10","10",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"7","9","12","9","4","8","10","10",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"7","9","12","9","4","8","10","10",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"7","9","12","9","4","8","10","10",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"7","9","12","9","4","8","10","10",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"6","8","11","7","2","4","9","7",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"6","8","11","7","2","4","9","7",,"5","48","48","40","48","45","46","49","48","48","46","49","50","50","50","50","48","50","50","50","50"
,"6","8","11","7","2","4","9","7",,"5","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"6","8","11","7","2","4","9","7",,"5","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"6","8","11","7","2","4","9","7",,"5","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","7","8","4",,"4","9","4",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","7","8","4",,"4","9","4",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","7","8","4",,"4","9","4",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","7","8","4",,"4","9","4",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","7","8","4",,"4","9","4",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","6","7","3",,"4","8","3",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","6","7","3",,"4","8","3",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","6","7","3",,"4","8","3",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","6","7","3",,"4","8","3",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"5","6","7","3",,"4","8","3",,"4","47","48","38","47","45","44","49","48","48","45","49","50","50","50","50","48","50","50","50","50"
,"3","3","6","3",,"3",,"3",,"2","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"3","3","6","3",,"3",,"3",,"2","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"3","3","6","3",,"3",,"3",,"2","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"3","3","6","3",,"3",,"3",,"2","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"3","3","6","3",,"3",,"3",,"2","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","3","4","3",,"3",,"3",,"1","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","3","4","3",,"3",,"3",,"1","46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","3","4","3",,"3",,"3",,,"46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","3","4","3",,"3",,"3",,,"46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","3","4","3",,"3",,"3",,,"46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","2",,"2",,"2",,,"46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","2",,"2",,"2",,,"46","48","37","45","44","43","49","45","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","2",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","2",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","2",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2","2","2","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"2","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"2","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"2","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"2",,"2",,,"46","47","37","44","42","42","46","43","47","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"0",,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"0",,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"0",,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"0",,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"2",,"1","1",,"0",,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"1",,"0","1",,"0",,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"1",,"0","1",,,,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,"1",,"0","1",,,,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,,,"0","1",,,,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,,,"0","1",,,,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","45","36","44","41","41","44","40","46","44","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,"2",,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","41","44","40","45","41","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50","50","50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50",,"50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50",,"50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50",,"50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50",,"50","48","50","50","50","50"
,,,"0","0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","44","32","42","39","40","43","39","44","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,"50","48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,,"48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,,"48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,,"48","50","50","50","50"
,,,,"0",,,,,,,"45","43","32","41","38","39","43","39","42","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50","50",,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"45","43","32","40","37","38","43","38","41","39","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"44","41","32","38","36","36","41","38","39","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"43","40","32","38","35","36","40","38","38","38","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","39","30","38","34","36","39","37","35","35","49","50",,,,"48","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"42","37","27","38","34","35","39","37","34","32","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"41","37","24","38","32","35","37","37","34","31","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"40","36","24","36","31","34","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"38","36","22","35","29","30","37","34","33","30","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"37","35","22","35","29","30","36","33","32","29","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"36","35","18","34","29","28","33","32","32","28","49","50",,,,"47","50","50","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"35","34","18","33","28","28","31","31","31","27","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","33","18","33","27","27","31","29","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
,,,,,,,,,,,"33","32","18","33","27","26","30","27","30","26","49","50",,,,"47","50","49","50","50"
